table_row_id,run_mode,dataset_id,baseline_system_id,system_id,specialist_composition_id,mean_correctness_delta,direction_vs_baseline,decision_pairwise_agreement,mean_abs_probability_difference,row_count,source_metric_manifest_hash,source_metric_artifact_hash
9798e275e94ee80387163c11,locked,adult_income,single_model,pure_mavs_gc,rf_mlp_pair,0.014814814814814815,pure_mavs_higher,0.8232098765432099,0.016198300112105827,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
7163b6f029d8ef9d5d6d3ac8,locked,adult_income,static_weighted_ensemble,pure_mavs_gc,full_rf_gbt_mlp,0.006913580246913581,pure_mavs_higher,0.8607407407407408,0.011527821241090495,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
1be19746d9443e8319e06ad6,locked,adult_income,static_weighted_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.02987654320987654,pure_mavs_lower,0.8728395061728396,0.010721919563589965,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
0b28c3ffccc3a5fc4514e71f,locked,adult_income,static_weighted_ensemble,pure_mavs_gc,rf_gbt_pair,-0.02493827160493827,pure_mavs_lower,0.8851851851851852,0.007821291547872972,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
6d0337fcb468ad82a3a4bb82,locked,adult_income,static_weighted_ensemble,pure_mavs_gc,rf_mlp_pair,-0.003703703703703704,pure_mavs_lower,0.8432098765432099,0.010358451354504949,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
aab2ccdf3bc7ae9514dbc2f3,locked,adult_income,veto_mavs,pure_mavs_gc,full_rf_gbt_mlp,-0.0009876543209876543,pure_mavs_lower,0.894320987654321,9.97896158451634e-05,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
0d0ded4383d189869672ec59,locked,adult_income,veto_mavs,pure_mavs_gc,gbt_mlp_pair,-0.020246913580246915,pure_mavs_lower,0.9017283950617284,1.6619079226642e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
03b5006f5829cf712c6c2343,locked,adult_income,veto_mavs,pure_mavs_gc,rf_gbt_pair,0.01654320987654321,pure_mavs_higher,0.9345679012345679,2.552827633783153e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
d1cdc7688216a7f55434805a,locked,adult_income,veto_mavs,pure_mavs_gc,rf_mlp_pair,-0.03259259259259259,pure_mavs_lower,0.8725925925925926,3.118218988916335e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
2a7824de8d8797157a428929,locked,bank_marketing,mean_ensemble,pure_mavs_gc,full_rf_gbt_mlp,-0.1622222222222222,pure_mavs_lower,0.7676543209876543,2.3775802674506396e-05,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
a710ee8dff934d5308550d67,locked,bank_marketing,mean_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.09308641975308642,pure_mavs_lower,0.7775308641975309,1.732581842055848e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
953797b324eb171165593319,locked,bank_marketing,mean_ensemble,pure_mavs_gc,rf_gbt_pair,-0.12444444444444444,pure_mavs_lower,0.8404938271604938,1.233581138472396e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
17d008141940c9d57c6ea48a,locked,bank_marketing,mean_ensemble,pure_mavs_gc,rf_mlp_pair,-0.1454320987654321,pure_mavs_lower,0.7533333333333333,1.1479157816340353e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
7a82fdac8fecc79cf3e25f76,locked,bank_marketing,single_model,pure_mavs_gc,full_rf_gbt_mlp,-0.11037037037037037,pure_mavs_lower,0.7419753086419754,0.003222753931790001,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
e6d93ba8d8d20fa188175d77,locked,bank_marketing,single_model,pure_mavs_gc,gbt_mlp_pair,-0.10469135802469136,pure_mavs_lower,0.7432098765432098,0.0038207795809104502,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
520700e02e181ede4d2ab8b4,locked,bank_marketing,single_model,pure_mavs_gc,rf_gbt_pair,-0.0745679012345679,pure_mavs_lower,0.8143209876543209,0.006391786940149626,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
0d7716672309c603090383ff,locked,bank_marketing,single_model,pure_mavs_gc,rf_mlp_pair,-0.12641975308641976,pure_mavs_lower,0.717037037037037,0.0021424183068739265,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
cd55c286ecde1abd73fc7a8c,locked,bank_marketing,static_weighted_ensemble,pure_mavs_gc,full_rf_gbt_mlp,-0.12148148148148148,pure_mavs_lower,0.7733333333333333,0.00035087299292780157,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
44fdf2d4bc0a943b0e825394,locked,bank_marketing,static_weighted_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.08098765432098766,pure_mavs_lower,0.7817283950617284,0.0009833920158279442,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
94f43b6d8dbf4739dcc6c7d8,locked,bank_marketing,static_weighted_ensemble,pure_mavs_gc,rf_gbt_pair,-0.03358024691358025,pure_mavs_lower,0.8691358024691358,0.001183555330216909,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
2b3659a852cf06737328f808,locked,bank_marketing,static_weighted_ensemble,pure_mavs_gc,rf_mlp_pair,-0.17012345679012345,pure_mavs_lower,0.7251851851851852,0.0012148447158457994,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
2fd84b231d55038fa50cc907,locked,bank_marketing,veto_mavs,pure_mavs_gc,full_rf_gbt_mlp,-0.1622222222222222,pure_mavs_lower,0.7676543209876543,2.3775802674506396e-05,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
83dd18e8169ba6db7ffbe78a,locked,bank_marketing,veto_mavs,pure_mavs_gc,gbt_mlp_pair,-0.09308641975308642,pure_mavs_lower,0.7775308641975309,1.732581842055848e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
0b118f9a771dc782bc2dbf89,locked,bank_marketing,veto_mavs,pure_mavs_gc,rf_gbt_pair,-0.12444444444444444,pure_mavs_lower,0.8404938271604938,1.233581138472396e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
645891509390b3de981dd147,locked,bank_marketing,veto_mavs,pure_mavs_gc,rf_mlp_pair,-0.1454320987654321,pure_mavs_lower,0.7533333333333333,1.1479157816340353e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
9a4d9f218b1a35f942f36640,locked,breast_cancer_wisconsin,mean_ensemble,pure_mavs_gc,full_rf_gbt_mlp,-0.0014814814814814814,pure_mavs_lower,0.9985185185185185,0.00011727224784546346,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
73ba69b74a6177e0513f0195,locked,breast_cancer_wisconsin,mean_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.0017283950617283952,pure_mavs_lower,0.9967901234567901,1.0198460731606858e-18,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
5d33e9122ab97a6dc095e9f6,locked,breast_cancer_wisconsin,mean_ensemble,pure_mavs_gc,rf_gbt_pair,0.0,neutral,1.0,7.297082177187625e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
9a7730d8473ef82887c02a90,locked,breast_cancer_wisconsin,mean_ensemble,pure_mavs_gc,rf_mlp_pair,-0.003950617283950617,pure_mavs_lower,0.9930864197530864,8.116792560434695e-20,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
f36f278106906afdb9041373,locked,breast_cancer_wisconsin,single_model,pure_mavs_gc,full_rf_gbt_mlp,0.011358024691358024,pure_mavs_higher,0.9595061728395061,0.014542434487276011,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
c7cd6955ff8f7b7f4a07daa7,locked,breast_cancer_wisconsin,single_model,pure_mavs_gc,gbt_mlp_pair,0.031358024691358025,pure_mavs_higher,0.9622222222222222,0.009029280674643075,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
2c6f658d53a2bc5fe58531b7,locked,breast_cancer_wisconsin,single_model,pure_mavs_gc,rf_gbt_pair,0.006172839506172839,pure_mavs_higher,0.9617283950617284,0.01405570184457429,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
d9944b2836769cca9fb3d368,locked,breast_cancer_wisconsin,single_model,pure_mavs_gc,rf_mlp_pair,-0.01308641975308642,pure_mavs_lower,0.9760493827160494,0.002748508370603747,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
1d1403e4390bd9aeec29addd,locked,breast_cancer_wisconsin,static_weighted_ensemble,pure_mavs_gc,full_rf_gbt_mlp,0.012098765432098766,pure_mavs_higher,0.9661728395061728,0.006045977389114411,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
b2647a22f253aa2366491ba5,locked,breast_cancer_wisconsin,static_weighted_ensemble,pure_mavs_gc,gbt_mlp_pair,0.020493827160493826,pure_mavs_higher,0.9745679012345679,0.0009093914765131804,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
1665bfb169aebc7c1b60db51,locked,breast_cancer_wisconsin,static_weighted_ensemble,pure_mavs_gc,rf_gbt_pair,0.011358024691358024,pure_mavs_higher,0.9669135802469135,0.010424111813634397,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
4d9075d430fd724e6614a170,locked,breast_cancer_wisconsin,static_weighted_ensemble,pure_mavs_gc,rf_mlp_pair,-0.012839506172839505,pure_mavs_lower,0.980246913580247,0.006035779714811119,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
027236ef44bd6f8faa7c04c7,locked,breast_cancer_wisconsin,veto_mavs,pure_mavs_gc,full_rf_gbt_mlp,-0.0014814814814814814,pure_mavs_lower,0.9985185185185185,0.00011727224784546346,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
e5d59605f2235d2fd80c10d6,locked,breast_cancer_wisconsin,veto_mavs,pure_mavs_gc,gbt_mlp_pair,-0.0017283950617283952,pure_mavs_lower,0.9967901234567901,1.0198460731606858e-18,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
f76b02a6124a7db9c2ac863b,locked,breast_cancer_wisconsin,veto_mavs,pure_mavs_gc,rf_gbt_pair,0.0,neutral,1.0,7.297082177187625e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
3716d800f694fcd73e4cdf8e,locked,breast_cancer_wisconsin,veto_mavs,pure_mavs_gc,rf_mlp_pair,-0.003950617283950617,pure_mavs_lower,0.9930864197530864,8.116792560434695e-20,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
dd0480c7854a689c123c8281,locked,credit_card_fraud,mean_ensemble,pure_mavs_gc,full_rf_gbt_mlp,0.002962962962962963,pure_mavs_higher,0.9940740740740741,0.0003381362312324094,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
d4bcccf38471b40d86647aff,locked,credit_card_fraud,mean_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.022469135802469137,pure_mavs_lower,0.965679012345679,1.3749289772556914e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
d1fdf5994bf9bd50f8e82116,locked,credit_card_fraud,mean_ensemble,pure_mavs_gc,rf_gbt_pair,-0.006419753086419753,pure_mavs_lower,0.9891358024691358,6.12614383090328e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
3c85792cc17fc63cee729b3a,locked,credit_card_fraud,mean_ensemble,pure_mavs_gc,rf_mlp_pair,-0.02419753086419753,pure_mavs_lower,0.974320987654321,6.853228547068844e-21,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
a45d807703a1dafc75360f15,locked,credit_card_fraud,single_model,pure_mavs_gc,full_rf_gbt_mlp,-0.0004938271604938272,pure_mavs_lower,0.9560493827160493,0.02015587533866263,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
136cbb802857c8028a8b7cc5,locked,credit_card_fraud,single_model,pure_mavs_gc,gbt_mlp_pair,-0.015308641975308642,pure_mavs_lower,0.942716049382716,0.022146268355961708,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
ce833fe46a7bd3e05eb1cb5f,locked,credit_card_fraud,single_model,pure_mavs_gc,rf_gbt_pair,-0.02,pure_mavs_lower,0.9755555555555555,0.008639232853825063,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
c4e97d79a8466b706ef62721,locked,credit_card_fraud,single_model,pure_mavs_gc,rf_mlp_pair,-0.028395061728395062,pure_mavs_lower,0.9592592592592593,0.012665069830099438,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
592ded01edeb831a3c30cae6,locked,credit_card_fraud,static_weighted_ensemble,pure_mavs_gc,full_rf_gbt_mlp,0.013580246913580247,pure_mavs_higher,0.9701234567901235,0.020622320879951438,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
d9fa3b4a7dbd50d87afc2eb7,locked,credit_card_fraud,static_weighted_ensemble,pure_mavs_gc,gbt_mlp_pair,-0.015308641975308642,pure_mavs_lower,0.942716049382716,0.023541380376408995,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
902f4710db90688b4d960545,locked,credit_card_fraud,static_weighted_ensemble,pure_mavs_gc,rf_gbt_pair,0.0014814814814814814,pure_mavs_higher,0.997037037037037,0.012072024622798161,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
407178a8dd900d7626467138,locked,credit_card_fraud,static_weighted_ensemble,pure_mavs_gc,rf_mlp_pair,-0.02987654320987654,pure_mavs_lower,0.9607407407407408,0.010754564778423065,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
a514d1e451ff42c053bb5d5e,locked,credit_card_fraud,veto_mavs,pure_mavs_gc,full_rf_gbt_mlp,0.002962962962962963,pure_mavs_higher,0.9940740740740741,0.0003381362312324094,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
c08cf0cfecdf57131199109f,locked,credit_card_fraud,veto_mavs,pure_mavs_gc,gbt_mlp_pair,-0.022469135802469137,pure_mavs_lower,0.965679012345679,1.3749289772556914e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
ef0e121f382d9ac96e427b1b,locked,credit_card_fraud,veto_mavs,pure_mavs_gc,rf_gbt_pair,-0.006419753086419753,pure_mavs_lower,0.9891358024691358,6.12614383090328e-19,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
ca7625a2925e6412adac71cf,locked,credit_card_fraud,veto_mavs,pure_mavs_gc,rf_mlp_pair,-0.02419753086419753,pure_mavs_lower,0.974320987654321,6.853228547068844e-21,4050,2c6ffec8b4febe7c1f0fa31740b37c7684fc23ca288502fea68693b81c486645,27c79f78d82e01dac90036fe4b7265b149f9a7c521e6493cbb2191a73d73a397
