metric_row_id,metric_family,metric_name,aggregation_grain,run_mode,dataset_id,system_id,baseline_system_id,split_schedule_id,initialization_schedule_id,specialist_composition_id,trace_field,agreement_target,compared_metric,row_count,repetition_unit_count,observation_count,pair_count,row_alignment_group_count,mean_value,sample_variance,standard_deviation,standard_error,confidence_level,confidence_method,confidence_interval_width,ci_width_comparison_to_pure,binary_pairwise_agreement,decision_pairwise_agreement,probability_pairwise_stability,mean_abs_probability_difference,consensus_applicability,consensus_field,consensus_pairwise_stability,score_probability_pairwise_stability,mean_row_level_variance,field_exact_repeat_rate,exact_trace_hash_repeat_rate,normalized_trace_distance_mean,normalized_trace_similarity,kappa_agreement,expected_agreement,zero_division_policy,pure_mavs_reference_value,baseline_value,delta_value,direction_vs_baseline,metric_definition_version,source_input_hash,source_backend
70dad686dc8c0a3e9b175f11,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_02,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9588761174968071,,,,,,,,,,,,,0.9155083976528167,0.513278463648834,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
a227b87a2420ad75f327cd21,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_02,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9734355044699873,,,,,,,,,,,,,0.9457973655357723,0.5099039780521262,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
97caee5049e4f545bc0c83f4,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_02,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9466155810983398,,,,,,,,,,,,,0.8891183503923007,0.5185459533607681,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
0cf1607b7c9624fde7353222,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_02,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9466155810983398,,,,,,,,,,,,,0.8891183503923007,0.5185459533607681,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
71578b38520d5a60d1ce9157,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_03,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9632183908045977,,,,,,,,,,,,,0.9246125924891805,0.5120987654320988,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
9d373c89ce95a6b173d71753,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_03,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9793103448275862,,,,,,,,,,,,,0.9578717428616008,0.5088888888888888,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
ccb312d62e9241aa9752d23c,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_03,rf_gbt_pair,,decision,,,,270,3915,9,,,,,,,,,0.9466155810983398,,,,,,,,,,,,,0.8891183503923007,0.5185459533607681,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
b543acc36138bf725e390267,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_04,init_schedule_03,rf_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.9489144316730523,,,,,,,,,,,,,0.8942006269592476,0.5171467764060357,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
0ca70a16464de2794fba441c,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_05,init_schedule_01,full_rf_gbt_mlp,,decision,,,,270,3915,9,,,,,,,,,0.9016602809706258,,,,,,,,,,,,,0.8029312904161476,0.5009876543209877,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
dba7c6bf1319557635b7540a,run_to_run_agreement,run_to_run_agreement,dataset_system_split_init_composition,locked,adult_income,mean_ensemble,,locked_split_05,init_schedule_01,gbt_mlp_pair,,decision,,,,270,3915,9,,,,,,,,,0.879948914431673,,,,,,,,,,,,,0.7592505463817386,0.5013443072702332,computed,,,,,phase4_locked_metric_definitions_v1,12b30b5f246432946e717a9de4740de8f761906027d94b10c0afb32fd395d5cb,empirical_sklearn_repeated_training
